,compounds
16405,ἀντιστασιάζω / antistasiazw
16406,ὕδωρ δίδωμι / udwr didwmi
16407,τῆτες / thtes
16408,λιβάζω / libazw
16409,ἀθέτητος / aqethtos
16410,σκηπάνη / skhpanh
16411,κάδος / kados
16412,ἠχώ / hxw
16413,καλλίγραφος / kalligrafos
16414,Κῶπαι / Kwpai
16415,στυππεῖον / stuppeion
16416,βαρυωπής / baruwphs
16417,φῦλον / fulon
16418,προκομίζω / prokomizw
16419,σκόλλυς / skollus
16420,ἀφιλοχρήματος / afiloxrhmatos
16421,κωθωνίζω / kwqwnizw
16422,ὑδραγωγός / udragwgos
16423,λιγαίνω / ligainw
16424,βολιτίς / bolitis
16425,λάβραξ / labrac
16426,θεμελιόω / qemeliow
16427,Λευείτης / Leueiths
16428,φέρβομαι / ferbomai
16429,δεκάς / dekas
16430,μῖξις / micis
16431,ἀνεικής / aneikhs
16432,ἐξελαύνω / ecelaunw
16433,σπαθάριος / spaqarios
16434,ἐκτυλόω / ektulow
16435,χωματεκβολεύς / xwmatekboleus
16436,ἀπανθρακίζω / apanqrakizw
16437,ἐκλεπτύνω / ekleptunw
16438,κακόπιστος / kakopistos
16439,Σιληνός / Silhnos
16440,ὑπεπιστάτης / upepistaths
16441,ἀσώματος / aswmatos
16442,πρίσμα / prisma
16443,χελύνη / xelunh
16444,παραγωγή / paragwgh
16445,διοικέω / dioikew
16446,δεράγχη / deragxh
16447,σκατοφάγος / skatofagos
16448,ὀλύμπιος / olumpios
16449,προοίμιον / prooimion
16450,περιφανής / perifanhs
16451,βρομός / bromos
16452,μυωπίας / muwpias
16453,ἐπίλεκτος / epilektos
16454,ἀγεωργίον / agewrgion
16455,φορέω / forew
16456,νησιάρχης / nhsiarxhs
16457,ἐξίοω / eciow
16458,περσικός / persikos
16459,ἑπέτας / epetas
16460,ἐπικερτομέω / epikertomew
16461,κοτέω / kotew
16462,δίπτερος / dipteros
16463,ἀμαλδύνω / amaldunw
16464,τητάομαι / thtaomai
16465,ἄγχιστος / agxistos
16466,σμήκτης / smhkths
16467,βάσσαρα / bassara
16468,τριπτήρ / tripthr
16469,προαναχωρέω / proanaxwrew
16470,ἐπιτιμάω / epitimaw
16471,ἐξατμίζω / ecatmizw
16472,ῥυσιάζω / rusiazw
16473,παννυχίς / pannuxis
16474,Ὄρμενος / Ormenos
16475,βου / bou
16476,ἄππα / appa
16477,ἐξοδεύω / ecodeuw
16478,ψυχέμπορος / yuxemporos
16479,κολλύρα / kollura
16480,μέλαθρον / melaqron
16481,ἀμφιμάχομαι / amfimaxomai
16482,ἄσκυρον / askuron
16483,προσεμφέρω / prosemferw
16484,ἐνθλίβω / enqlibw
16485,οὗν / oun
16486,γελωτοποιός / gelwtopoios
16487,πελιός / pelios
16488,ἐπιτυφόω / epitufow
16489,Μύννακος / Munnakos
16490,κρεουργός / kreourgos
16491,κύτισος / kutisos
16492,περιπλύνω / periplunw
16493,ἀντιποιέω / antipoiew
16494,φλυκταινόω / fluktainow
16495,καλαμάομαι / kalamaomai
16496,ἐκλειόω / ekleiow
16497,ἐξάλλομαι / ecallomai
16498,ἰατρολογέω / iatrologew
16499,ἀντιπαραβάλλω / antiparaballw
16500,ἁλίσκομαι / aliskomai
16501,λαοκρατία / laokratia
16502,κάρδοπος / kardopos
16503,Δίκτη / Dikth
16504,χαροποιός / xaropoios
16505,διακλυσμός / diaklusmos
16506,ἀντιμεταβαίνω / antimetabainw
16507,οἰκέω / oikew
16508,ἐξαιθερόω / ecaiqerow
16509,κόσμημα / kosmhma
16510,προσμένω / prosmenw
16511,παιάν / paian
16512,Χανάαν / Xanaan
16513,ἀντιστατέω / antistatew
16514,δωρέομαι / dwreomai
16515,κατορθόω / katorqow
16516,ξοίς / cois
16517,μελισταγής / melistaghs
16518,ὀλιγόυπνος / oligoupnos
16519,ἀποικέω / apoikew
16520,κακογνώμων / kakognwmwn
16521,ἐξαναδύομαι / ecanaduomai
16522,νοσοκομέω / nosokomew
16523,σύνδρομος / sundromos
16524,θεόω / qeow
16525,διαρπάζω / diarpazw
16526,κακομαχέω / kakomaxew
16527,φοινικίζω / foinikizw
16528,εὔφορβος / euforbos
16529,βούβαλις / boubalis
16530,ἀνομόλογος / anomologos
16531,ἐριοπώλης / eriopwlhs
16532,θαλαμηπόλος / qalamhpolos
16533,Καμάρινα / Kamarina
16534,παραπλήρωμα / paraplhrwma
16535,δυσαπάλλακτος / dusapallaktos
16536,ἐμπηδάω / emphdaw
16537,εἰκοσαετής / eikosaeths
16538,ἀγροτήρ / agrothr
16539,δίκορος / dikoros
16540,Σπάρτακος / Spartakos
16541,εὐπάθητος / eupaqhtos
16542,τάμισος / tamisos
16543,περισπάω / perispaw
16544,ὑπεραναλίσκω / uperanaliskw
16545,μεσεμβολέω / mesembolew
16546,φρήν / frhn
16547,ἐκφορέω / ekforew
16548,κελτύς / keltus
16549,ὑποκορίζομαι / upokorizomai
16550,λαπάζω / lapazw
16551,ἀρτιτόκος / artitokos
16552,παροξύτονος / parocutonos
16553,προαναφέρω / proanaferw
16554,σημαίνω / shmainw
16555,ἐξυβρίζω / ecubrizw
16556,διαλεπτύνω / dialeptunw
16557,περιαθρέω / periaqrew
16558,Βέμβινα / Bembina
16559,ἐπαρήγω / eparhgw
16560,αὐτόνους / autonous
16561,δαύω / dauw
16562,ἀρωγή / arwgh
16563,ὁδοφύλαξ / odofulac
16564,Ἰσμηνός / Ismhnos
16565,ἐκκαίω / ekkaiw
16566,τριήμερος / trihmeros
16567,σκηνάω / skhnaw
16568,κατακτενίζω / kataktenizw
16569,ὀίζω / oizw
16570,προπαροξύτονος / proparocutonos
16571,ὑπερζέω / uperzew
16572,ἐξισόω / ecisow
16573,οἴομαι / oiomai
16574,ἀνελεύθερος / aneleuqeros
16575,κλίβανος / klibanos
16576,ἄψινθος / ayinqos
16577,ζώη / zwh
16578,σπείριον / speirion
16579,λίσσομαι / lissomai
16580,κατάγω / katagw
16581,συνδιατίθημι / sundiatiqhmi
16582,πλέω / plew
16583,ὑδροφόβος / udrofobos
16584,ἐνυπάρχω / enuparxw
16585,κλέπω / klepw
16586,προίημι / proihmi
16587,στράγξ / stragc
16588,ἀντενέδρα / antenedra
16589,τοκίζω / tokizw
16590,οἰνοδότης / oinodoths
16591,καταβλάπτω / katablaptw
16592,ἐπιλείπω / epileipw
16593,σημειόω / shmeiow
16594,χίμαρος / ximaros
16595,βότρυς / botrus
16596,βάβιον / babion
16597,μακαρίζω / makarizw
16598,κλειδοφύλαξ / kleidofulac
16599,πέδιλον / pedilon
16600,ἑτοιμοπώλης / etoimopwlhs
16601,πεντεκαίδεκα / pentekaideka
16602,ὀργανόομαι / organoomai
16603,ἀλφάβητος / alfabhtos
16604,ἐξοργάω / ecorgaw
16605,ἐπίφορος / epiforos
16606,ῥίπτω / riptw
16607,ἀπείθεια / apeiqeia
16608,πελεκίζω / pelekizw
16609,τριχοφυέω / trixofuew
16610,συνδιαλαμβάνω / sundialambanw
16611,ψυχομαντεία / yuxomanteia
16612,κέλλα / kella
16613,χράω / xraw
16614,κνηκός / knhkos
16615,ἀμετάτροπος / ametatropos
16616,ὄστρακον / ostrakon
16617,περινοστέω / perinostew
16618,μετακαλέω / metakalew
16619,στρουθίζω / strouqizw
16620,τρίχρονος / trixronos
16621,χερσοκόπος / xersokopos
16622,πεντετής / penteths
16623,ἔγγαιος / eggaios
16624,μεγάλαυχος / megalauxos
16625,πολύυλος / poluulos
16626,μωρόομαι / mwroomai
16627,Σφίγξ / Sfigc
16628,μυδαλέος / mudaleos
16629,κώδων / kwdwn
16630,χλώρος / xlwros
16631,μεσόζευξις / mesozeucis
16632,φιλέω / filew
16633,Σπάρτη / Sparth
16634,προδίδωμι / prodidwmi
16635,προσπτύσσω / prosptussw
16636,δοξοποιέω / docopoiew
16637,Διπόλεια / Dipoleia
16638,προθερμαίνω / proqermainw
16639,πεντεκαιτεσσαράκοντα / pentekaitessarakonta
16640,ὁμοπαθέω / omopaqew
16641,σκοπός / skopos
16642,ἡμιλόχιον / hmiloxion
16643,πλέον / pleon
16644,ἀμφίδρυπτος / amfidruptos
16645,τρισκαίδεκα / triskaideka
16646,παρελαύνω / parelaunw
16647,Πάριος / Parios
16648,θρομβόω / qrombow
16649,ὑφάντης / ufanths
16650,ἀραιά / araia
16651,κάμπανος / kampanos
16652,ἀνθωροσκόπος / anqwroskopos
16653,ἰθυτενής / iqutenhs
16654,παίω / paiw
16655,εἱλέω / eilew
16656,πρόγονος / progonos
16657,θρίδαξ / qridac
16658,ὀρειδρόμος / oreidromos
16659,διάστροφος / diastrofos
16660,λεοντόπους / leontopous
16661,διόλλυμι / diollumi
16662,στραβός / strabos
16663,βοῦς / bous
16664,κροτέω / krotew
16665,συβαρίζω / subarizw
16666,ἀντίστασις / antistasis
16667,ἱμάσσω / imassw
16668,δυσχεραίνω / dusxerainw
16669,σύριγμα / surigma
16670,τρίγλη / triglh
16671,περίφοιτος / perifoitos
16672,ἀγορανομέω / agoranomew
16673,προστιβάζω / prostibazw
16674,ἀρρενοτόκος / arrenotokos
16675,Μαγδαλά / Magdala
16676,ἐχθραίνω / exqrainw
16677,κίκι / kiki
16678,γένεθλον / geneqlon
16679,ἄνωρος / anwros
16680,πλακίζω / plakizw
16681,ἐξυπνίζω / ecupnizw
16682,ὑπότροπος / upotropos
16683,διαγνωστός / diagnwstos
16684,ὀρφνός / orfnos
16685,ἶφι / ifi
16686,πολύοινος / poluoinos
16687,φυλλόω / fullow
16688,ἐπιθυμιάω / epiqumiaw
16689,σχοῖνος / sxoinos
16690,σκοπία / skopia
16691,Κραννών / Krannwn
16692,ἀνεκάς / anekas
16693,δαήμων / dahmwn
16694,εὐθυντής / euqunths
16695,ἐνοικολόγος / enoikologos
16696,εὔροος / euroos
16697,ἀντόμνυμι / antomnumi
16698,μεταρρέω / metarrew
16699,φαρμακός / farmakos
16700,ἐπέχω / epexw
16701,τρι κόρυς / tri korus
16702,βουβωνιάω / boubwniaw
16703,ἀποχώννυμι / apoxwnnumi
16704,εὐήκοος / euhkoos
16705,χιλίαρχος / xiliarxos
16706,προαίρεσις / proairesis
16707,ζεύγλη / zeuglh
16708,σιδηροφόρος / sidhroforos
16709,σύνδικος / sundikos
16710,γαλακτίζω / galaktizw
16711,ἔρυμα / eruma
16712,ἐξαφανίζω / ecafanizw
16713,ψαίρω / yairw
16714,εὐθάνατος / euqanatos
16715,θριάζω / qriazw
16716,ἐλλόγιμος / ellogimos
16717,ἐποπτήρ / epopthr
16718,ἀνεπίτευκτος / anepiteuktos
16719,σολοιτύπος / soloitupos
16720,μεταχειρίζω / metaxeirizw
16721,πρὸς λόγον / pros logon
16722,ἀνασείω / anaseiw
16723,μιαρός / miaros
16724,τιτρώσκω / titrwskw
16725,ἵξις / icis
16726,ἀλυσιτελής / alusitelhs
16727,ὁροφύλαξ / orofulac
16728,περιπνέω / peripnew
16729,παραβάπτω / parabaptw
16730,ὐφίστημι / ufisthmi
16731,τετράς / tetras
16732,βάρβαρος / barbaros
16733,Σαμοθράκη / Samoqrakh
16734,Πάρος / Paros
16735,ὑποχόνδριον / upoxondrion
16736,μετεωροπορέω / metewroporew
16737,τάγμα / tagma
16738,ἐναρίζω / enarizw
16739,κοινωνέω / koinwnew
16740,περιρρέπω / perirrepw
16741,κύπασσις / kupassis
16742,αὗος / auos
16743,μίτρη / mitrh
16744,ἀμητήρ / amhthr
16745,κακοδαιμονέω / kakodaimonew
16746,ἀσφόδελος / asfodelos
16747,πτωχός / ptwxos
16748,ἐπιφωνέω / epifwnew
16749,διακριτικός / diakritikos
16750,ἀοσσέω / aossew
16751,τυννός / tunnos
16752,χρύσεος / xruseos
16753,βόσκομαι / boskomai
16754,ξυλοπρίστης / culoprisths
16755,ἔμβρωμα / embrwma
16756,ὑποσπάω / upospaw
16757,κομμόω / kommow
16758,ἀναψύχω / anayuxw
16759,κυδώνιον / kudwnion
16760,πηλοποιός / phlopoios
16761,ῥῆσις / rhsis
16762,σύστασις / sustasis
16763,ἀποπρίω / apopriw
16764,ἄλυξις / alucis
16765,ἐντατός / entatos
16766,παρευδιάζομαι / pareudiazomai
16767,Ἐπίκτητος / Epikthtos
16768,ἀποτρίβω / apotribw
16769,ἄφορος / aforos
16770,ἄρχων / arxwn
16771,ἀποπρεσβεύω / apopresbeuw
16772,πτέρυξ / pteruc
16773,ἄγναμπτος / agnamptos
16774,οὐδέν / ouden
16775,φοιβάζω / foibazw
16776,ὁμοιογενής / omoiogenhs
16777,χρηστηριάζω / xrhsthriazw
16778,τριακονταέτης / triakontaeths
16779,Ἀρχιμήδης / Arximhdhs
16780,ἕλκω / elkw
16781,φιλομήτωρ / filomhtwr
16782,καθήκω / kaqhkw
16783,ποροποιέω / poropoiew
16784,ἐπιχειρέω / epixeirew
16785,βαρύθυμος / baruqumos
16786,σιαλίζω / sializw
16787,οὐρίζω / ourizw
16788,χρησμηγόρος / xrhsmhgoros
16789,ὀπτεύω / opteuw
16790,νοήμων / nohmwn
16791,ἀπαθής / apaqhs
16792,ψηλάφημα / yhlafhma
16793,ὑποπάσσω / upopassw
16794,λευκή / leukh
16795,θρασκίας / qraskias
16796,μαλιή / malih
16797,πλανήτης / planhths
16798,Μεταγειτνιών / Metageitniwn
16799,παρισόω / parisow
16800,πιθανός / piqanos
16801,ἐνώτιον / enwtion
16802,φθείρ / fqeir
16803,Αἰγιλιά / Aigilia
16804,τηλίς / thlis
16805,ἐναργής / enarghs
16806,μέρμις / mermis
16807,ῥευστός / reustos
16808,πολύς λαίς / polus lais
16809,σφαιρόω / sfairow
16810,Τολοφών / Tolofwn
16811,συρμαίζω / surmaizw
16812,πάροδος / parodos
16813,Ἀκρίσιος / Akrisios
16814,διαπίπτω / diapiptw
16815,ἔχιδνα / exidna
16816,περιπέμπω / peripempw
16817,ψαλόν / yalon
16818,πίπερι / piperi
16819,παραχαράσσω / paraxarassw
16820,ἀπαντλέω / apantlew
16821,Ἄφιδνα / Afidna
16822,εἵργω / eirgw
16823,κλαυθός / klauqos
16824,ἀγινέω / aginew
16825,Κεντόριπα / Kentoripa
16826,κερματίζω / kermatizw
16827,πωτάομαι / pwtaomai
16828,ἀγχίθυρος / agxiquros
16829,παρεγκυκλέω / paregkuklew
16830,προστάς / prostas
16831,ἀγαθοθελής / agaqoqelhs
16832,βατίς / batis
16833,μεγαλογνώμων / megalognwmwn
16834,ὄχημα / oxhma
16835,φίλοπλος / filoplos
16836,σπευδω / speudw
16837,εἰσερχόμαι / eiserxomai
16838,ἀδαής / adahs
16839,ψευδογραφέω / yeudografew
16840,διάμορφος / diamorfos
16841,λάπαθον / lapaqon
16842,σκυθίζω / skuqizw
16843,πομφός / pomfos
16844,πυκινός / pukinos
16845,σταυρόω / staurow
16846,ἐπιλεαίνω / epileainw
16847,ἐπιμήνιος / epimhnios
16848,στυφελίζω / stufelizw
16849,φρύνη / frunh
16850,ἀμφίγνωμος / amfignwmos
16851,ἀγελαιοτροφία / agelaiotrofia
16852,καλλιερέω / kallierew
16853,δίστεγος / distegos
16854,χειρόκμητον / xeirokmhton
16855,σπερμοβολέω / spermobolew
16856,ἀμυδρός / amudros
16857,σαλακωνία / salakwnia
16858,ἀραιός / araios
16859,ἀνάγχιππος / anagxippos
16860,ἀποκράδιος / apokradios
16861,μεγαλόφρων / megalofrwn
16862,ὡρονομέω / wronomew
16863,πνιγεύς / pnigeus
16864,γέλγις / gelgis
16865,λεῖμμα / leimma
16866,ἄθυμος / aqumos
16867,ἀγγελικός / aggelikos
16868,φορμοφόρος / formoforos
16869,ζώδιον / zwdion
16870,ἀποτελειόω / apoteleiow
16871,δημόομαι / dhmoomai
16872,ὑπόθημα / upoqhma
16873,μαστιγόω / mastigow
16874,πηλός / phlos
16875,μενοινάω / menoinaw
16876,κλυτός / klutos
16877,ἄβιος / abios
16878,τρακτευτής / trakteuths
16879,στηλίτης / sthliths
16880,Θράξ / Qrac
16881,ἀπογεισόω / apogeisow
16882,πέλω / pelw
16883,χηνοτρόφος / xhnotrofos
16884,ὀπώρα / opwra
16885,ἄδικος / adikos
16886,ἐπιδιώκω / epidiwkw
16887,ἀνεκτός / anektos
16888,ἀποθύω / apoquw
16889,ἀνεπίστατος / anepistatos
16890,ὁμῆλιξ / omhlic
16891,πρίων / priwn
16892,ἐμπεδόω / empedow
16893,ἐκπορεύω / ekporeuw
16894,ἀδήν / adhn
